uuid,qid,difficulty,stem,options,gold,haiku_selected,haiku_confidence,haiku_correct,haiku_reasoning,sonnet_selected,sonnet_confidence,sonnet_correct,sonnet_reasoning,b2_severity
0ec9373e-8f4b-4c31-8946-5a5211631605,WB-WMK-0189-L2,2,Which method was used to produce sweet wines by fermenting grapes that had undergone moisture reduction prior to fermentation?,"A. Chaptalization followed by arrested fermentation
B. Inoculation with noble yeast strains
C. Fermentation of dehydrated grapes
D. Addition of ethanol to the must",C,C,0.85,True,"Fermenting dehydrated or moisture-reduced grapes (like passito or raisined grapes) concentrates sugars and produces naturally sweet wines through the fermentation of these concentrated musts, which is a traditional method used in regions like Italy and Greece.",C,0.95,True,"Sweet wines made from dehydrated (dried/raisined) grapes — such as Amarone, Vin Santo, or ancient Greek/Roman wines — rely on fermenting grapes that have had their moisture reduced (through drying on mats or hanging), concentrating sugars so that fermentation leaves residual sweetness.",fail
750e85b1-df9f-4dae-a9ff-aba9536751ae,WB-REG-0206-L2,2,"A white Italian wine made from dried Garganega grapes, requiring a minimum of 12% alcohol and produced in a style that may retain residual sugar, was elevated to the highest national quality classification in 1998. Which wine received DOCG status in that year?","A. Breganze Torcolato
B. Recioto di Soave
C. Colli Euganei Moscato
D. Soave Superiore",B,B,0.75,True,"Recioto di Soave is made from dried Garganega grapes in the Soave region, typically retains residual sugar, meets the alcohol minimum, and was elevated to DOCG status in 1998, matching all the specified criteria.",B,0.85,True,"Recioto di Soave, a sweet wine made from dried Garganega grapes from the Soave zone in Veneto, was elevated to DOCG status in 1998, fitting all the described characteristics of dried-grape production, minimum alcohol requirements, and residual sugar.",fail
ef58c743-0808-48aa-8054-eff4ae33c5c7,WB-REG-0208-L2,2,"With more than 150 officially recognized American Viticultural Areas within its borders, which US state holds the highest count of AVAs in the country?","A. New York
B. Oregon
C. California
D. Washington",C,C,0.95,True,"California is by far the dominant wine-producing state in the US with the most established and recognized viticultural regions, including Napa Valley, Sonoma, Paso Robles, and many others, far exceeding the 150+ AVA threshold mentioned.",C,0.95,True,"California has by far the most AVAs of any US state, with well over 150 officially recognized viticultural areas spanning regions from Napa Valley to the Central Coast and beyond.",fail
0fbe1f4c-6ea4-4b14-8516-2f4df5bad125,WB-REG-0209-L2,2,Approximately what proportion of Argentina's total wine output is made up of red wine?,"A. More than 80%
B. Close to 60%
C. Around 30%
D. Around 45%",B,D,0.72,False,"Argentina is known for high-quality red wines (especially Malbec) but also produces significant white wines, making red wine roughly 45% of total output rather than a dominant majority.",B,0.55,True,"Argentina is known predominantly for red wines like Malbec, and red wine makes up a majority of production, commonly cited around 60% of total output.",warn
95a360f8-1f60-4a1c-8f68-34a4955b1169,WB-REG-0207-L2,2,"Within the appellation system governing Soave production in Italy's Veneto region, which tier carries DOCG status rather than DOC?","A. Recioto di Soave Spumante
B. Soave Classico
C. Soave Colli Scaligeri
D. Soave Superiore",D,B,0.72,False,"Soave Classico, representing the traditional heartland of production, was elevated to DOCG status, while the broader Soave designation and other variants remain at DOC level.",A,0.82,False,"Recioto di Soave holds DOCG status, as the sweet passito wine from the Soave zone was elevated to DOCG, while Soave Superiore is also DOCG — but among the options, Recioto di Soave (including its Spumante version) is the DOCG designation, whereas Soave Classico and Soave Colli Scaligeri remain DOC.",warn
4771a38b-09ec-4ae3-874a-12fb0796e412,WB-WMK-0192-L2,2,Harvesting grapes at a lower stage of ripeness has been proposed as a way to limit the alcohol level of red wines. What is a recognized drawback of this approach related to the seeds of underripe berries?,"A. The seeds release elevated levels of volatile acidity into the must
B. Underripe seeds promote excessive malolactic activity during fermentation
C. The seeds cause a sharp drop in total anthocyanin extraction
D. Immature seeds contribute additional astringency and bitterness to the wine",D,D,0.85,True,"Underripe seeds are known to be more astringent and bitter due to higher tannin levels and less polymerization, which is a well-documented drawback of early harvesting in red winemaking.",D,0.95,True,"Underripe (green) grape seeds contain harsh, unpolymerized tannins that are more readily extracted during fermentation, contributing increased astringency and bitterness to the wine compared to fully ripe seeds whose tannins are more mature and less aggressive.",fail
9afc512b-739c-4bbe-9685-fc9178d569c4,WB-REG-0210-L2,2,In which part of the Graves region of Bordeaux is the Pessac-Léognan appellation located?,"A. Southern part
B. Eastern part
C. Northern part
D. Western part",C,C,0.85,True,"Pessac-Léognan is a prestigious sub-appellation located in the northern part of the Graves region, closer to Bordeaux city, and includes famous estates like Haut-Brion and Pape-Clément.",C,0.95,True,"Pessac-Léognan is located in the northern part of the Graves region, closest to the city of Bordeaux, and was granted its own appellation in 1987.",fail
0cd96fba-05b3-48cc-83ee-70ebc6087e7e,WB-WMK-0195-L2,2,"When a winemaker utilizes the identical Sangiovese fruit designated for Brunello, what is the minimum mandated maturation duration required to release it under the Rosso di Montalcino DOC?","A. 12 months
B. 6 months
C. 24 months
D. 18 months",A,A,0.75,True,"Rosso di Montalcino is the younger, fresher version of Brunello di Montalcino and typically requires minimal aging (around 12 months) compared to Brunello's much longer requirement, making it the entry-level expression of the same fruit.",A,0.55,True,"Rosso di Montalcino DOC requires a minimum of approximately 6 months aging, but when the fruit is designated/declassified from Brunello production, the regulation specifies a minimum of 12 months total maturation before release, making 12 months the most likely correct answer among the options.",pass
c6d13597-10e1-4fec-8ff0-d75d4b379f24,WB-WMK-0194-L2,2,"In appellation-controlled (PDO) vineyard parcels, observations showed that applying fertilizer failed to produce any changes in the final crop volume. What is the probable cause for this specific outcome?","A. The dominance of old vines with deep root systems.
B. High baseline soil fertility masking the added amendments.
C. Decreased rates of mineral and nutrient uptake by the vines.
D. Strict regulatory caps enforcing maximum harvest limits.",C,B,0.72,False,"PDO vineyard parcels are typically established in premium terroirs with naturally high soil fertility, so added fertilizer would have minimal marginal effect on crop volume when baseline nutrients are already abundant.",D,0.85,False,"PDO/appellation-controlled regions enforce strict maximum yield limits (rendement maximum), so even if fertilizer could biologically increase vine productivity, the harvest volume is capped by regulation and excess fruit must be dropped, meaning the final crop volume remains unchanged regardless of fertilizer application.",pass
5b914a0d-39b5-47ff-a973-ef0c3c233e8e,WB-REG-0212-L2,2,"What is the minimum percentage of Sangiovese, locally known as Prugnolo Gentile, required in Vino Nobile di Montepulciano DOCG wines?","A. 60%
B. 85%
C. 70%
D. 80%",C,B,0.75,False,"Vino Nobile di Montepulciano DOCG requires a high minimum percentage of Sangiovese (Prugnolo Gentile), and 85% aligns with strict Italian DOCG regulations for prestigious Tuscan wines of this caliber.",C,0.7,True,"Vino Nobile di Montepulciano DOCG regulations require a minimum of 70% Prugnolo Gentile (Sangiovese) in the blend, with the remainder made up of other permitted varieties.",warn
6317149a-22e0-4eb0-a379-9a9129001e20,WB-VIT-0197-L2,2,"A cool-climate South African viticultural district, located roughly one hour east of Cape Town and sheltered within the ancient sandstone Hottentots Holland range, historically produced apples before becoming known for wine. Which district is this?","A. Swartland
B. Robertson
C. Elgin
D. Franschhoek",C,C,0.85,True,"Elgin is a cool-climate wine region east of Cape Town in the Hottentots Holland Mountains that transitioned from apple farming to wine production, matching all the specific geographic and historical details provided.",C,0.95,True,"Elgin is a cool-climate district about an hour east of Cape Town, nestled in the Hottentots Holland mountains, and was historically an important apple-growing region before transitioning to premium wine production, particularly known for Sauvignon Blanc, Chardonnay, and Pinot Noir.",fail
aeb79c8b-e87e-4a1a-b91e-d48e52348316,WB-VIT-0196-L2,2,"An ancient Croatian white grape cultivated in vineyards surrounding Dubrovnik had dwindled to just 200–300 surviving vines roughly twenty years ago before being revived to nearly 40 hectares, and is now prized for producing premium dessert wines. Which variety is this?","A. Maraština
B. Grk
C. Pošip
D. Malvasija dubrovačka",D,D,0.72,True,"Malvasija dubrovačka is a historic Croatian white variety from the Dubrovnik region known for dessert wines and has undergone recent revival efforts, matching the description of near-extinction and restoration to premium production.",D,0.72,True,"Malvasija dubrovačka is the ancient white variety native to the Dubrovnik area that nearly went extinct with only a few hundred vines remaining before a revival effort restored it to significant cultivation, and it is particularly noted for producing rich dessert wines.",fail
3553892f-1589-4c0d-b70b-e3afda850d9c,WB-PRD-0233-L2,2,"Which South American wine estate, launched by Moët-Hennessy during 1996, operates out of a restored 1898 facility and manages eight distinct terraced sites along the eastern Andean slopes?","A. Terrazas de los Andes
B. Bodegas Caro
C. Bodega Chandon Argentina
D. Cheval des Andes",A,A,0.75,True,"Terrazas de los Andes is a well-known Moët-Hennessy property in Mendoza, Argentina, established in 1996 and known for managing multiple terraced vineyard sites in the Andes foothills, matching the key details in the question.",A,0.72,True,"Terrazas de los Andes, launched by Moët Hennessy in 1996, is known for its high-altitude terraced vineyards along the Andean slopes in Mendoza, Argentina, and operates from a historic winery facility dating to the late 19th century.",fail
